subject,activity,Body Accelerator Mean X,Body Accelerator Mean Y,Body Accelerator Mean Z,Body Accelerator Std Deviation X,Body Accelerator Std Deviation Y,Body Accelerator Std Deviation Z,Gravity Accelerator Mean X,Gravity Accelerator Mean Y,Gravity Accelerator Mean Z,Gravity Accelerator Std Deviation X,Gravity Accelerator Std Deviation Y,Gravity Accelerator Std Deviation Z,Body Accelerator Jerk Mean X,Body Accelerator Jerk Mean Y,Body Accelerator Jerk Mean Z,Body Accelerator Jerk Std Deviation X,Body Accelerator Jerk Std Deviation Y,Body Accelerator Jerk Std Deviation Z,Body gyroscope Mean X,Body gyroscope Mean Y,Body gyroscope Mean Z,Body gyroscope Std Deviation X,Body gyroscope Std Deviation Y,Body gyroscope Std Deviation Z,Body gyroscope Jerk Mean X,Body gyroscope Jerk Mean Y,Body gyroscope Jerk Mean Z,Body gyroscope Jerk Std Deviation X,Body gyroscope Jerk Std Deviation Y,Body gyroscope Jerk Std Deviation Z,Body Accelerator Magniture Mean,Body Accelerator Magniture Std Deviation,Gravity Accelerator Magnitude Mean,Gravity Accelerator Magnitude Std Deviation,Body Accelerator Jerk Magnitude Mean,Body Accelerator Jerk Magnitude Std Deviation,Body Gyro Magnitude Mean,Body Gyro Magnitude Std Deviation,Body Gyro Jerk Magnitude Mean,Body Gyro Jerk Magnitude Std Deviation,Fourier Body Accelerator Mean X,Fourier Body Accelerator Mean Y,Fourier Body Accelerator Mean Z,Fourier Body Accelerator Std Deviation X,Fourier Body Accelerator Std Deviation Y,Fourier Body Accelerator Std Deviation Z,Fourier Body Accelerator Jerk Mean X,Fourier Body Accelerator Jerk Mean Y,Fourier Body Accelerator Jerk Mean Z,Fourier Body Accelerator Jerk Std Deviation X,Fourier Body Accelerator Jerk Std Deviation Y,Fourier Body Accelerator Jerk Std Deviation Z,Fourier Body gyroscope Mean X,Fourier Body gyroscope Mean Y,Fourier Body gyroscope Mean Z,Fourier Body gyroscope Std Deviation X,Fourier Body gyroscope Std Deviation Y,Fourier Body gyroscope Std Deviation Z,Fourier Body Accelerator Magniture Mean,Fourier Body Accelerator Magniture Std Deviation,Fourier Body Accelerator Jerk Magnitude Mean,Fourier Body Accelerator Jerk Magnitude Std Deviation,Fourier Body Gyro Magnitude Mean,Fourier Body Gyro Magnitude Std Deviation,Fourier Body Gyro Jerk Magnitude Mean,Fourier Body Gyro Jerk Magnitude Std Deviation
7,SITTING,0.280988478125,-0.017490645518125,-0.106195871104167,-0.777633238,-0.699881156041667,-0.751207034854167,0.0108495022916667,0.40942213125,0.509953930833333,-0.965508143333333,-0.980322611041667,-0.969851181458333,0.0762396837708333,0.00907119198333333,0.000873880245416666,-0.74401021466375,-0.745116581604021,-0.830522464791667,-0.0237690476104167,-0.0629988750416667,0.114623995539583,-0.836527265,-0.81524041875,-0.80314618875,-0.0998702791375,-0.0489391197708333,-0.0556492778145833,-0.804732869583333,-0.8536839,-0.855495555208333,-0.735223027333333,-0.7832056200625,-0.735223027333333,-0.7832056200625,-0.7601744623375,-0.743318988864583,-0.777195947083333,-0.821068149375,-0.843063632083333,-0.850497137916667,-0.7866156401875,-0.71055386083125,-0.797216048125,-0.775127108020833,-0.712842395427083,-0.74628791798125,-0.772658505354167,-0.75778164275,-0.827395484375,-0.738049128614583,-0.748475179022917,-0.8326451625,-0.784266193333333,-0.810832082916667,-0.7889129,-0.853459341458333,-0.821075670208333,-0.82630293375,-0.772048408770833,-0.824145239375,-0.756447327054167,-0.727496084641667,-0.829797481458333,-0.84749098625,-0.860411781875,-0.84817209875
7,STANDING,0.280637112641509,-0.0165348460384906,-0.109366563113208,-0.969135292075472,-0.963263440188679,-0.959785614339623,0.0167971254716981,0.511512796603774,0.673006423396226,-0.958877653773585,-0.986445677358491,-0.96906055509434,0.0739311147433962,0.0135714568254717,-0.00366527066943396,-0.986429400377358,-0.973867302641509,-0.985775027169811,-0.0336764633339623,-0.0946499150377358,0.100770660377358,-0.980518521886792,-0.962342949811321,-0.976764604528302,-0.0978749464716981,-0.0356452495358491,-0.0603885241509434,-0.986616570943396,-0.98626208509434,-0.989655377358491,-0.96434711509434,-0.954821887358491,-0.96434711509434,-0.954821887358491,-0.98419856754717,-0.982083699811321,-0.958638439433962,-0.955030787358491,-0.988444510943396,-0.986524369811321,-0.974251814339623,-0.964519554150943,-0.970787591509434,-0.967614960566038,-0.964066046037736,-0.956550796603774,-0.985859823207547,-0.97441726754717,-0.983780279056604,-0.988412552264151,-0.975191774150943,-0.986327905849057,-0.978200623018868,-0.970657971132076,-0.977592123396226,-0.981338902075472,-0.958507566981132,-0.97865195245283,-0.962140253018868,-0.957390502830189,-0.981941238301887,-0.981258033584906,-0.96675724,-0.955327400188679,-0.986791602830189,-0.98687910509434
7,LAYING,0.284235699423077,-0.0166520618079423,-0.104268959403846,-0.0340745123884615,0.0883050426403846,-0.1798374,0.858616120576923,-0.264944374423077,-0.0250051421153846,-0.96199419,-0.962253676923077,-0.945910560192308,0.0863674228134615,0.00990382548461538,-0.0120516121923077,-0.0100778575288462,0.00793286411538462,-0.336817707481923,-0.0316195418346154,-0.0752371866634615,0.0856430728538461,-0.419526927884615,-0.460342636730769,-0.284274597269231,-0.109776283607692,-0.0426314571346154,-0.0649663607711538,-0.341970807307692,-0.576473390384615,-0.379232697307692,0.0422833403784615,-0.09861224525,0.0422833403784615,-0.09861224525,-0.0701199583442308,0.0371877957442308,-0.272173239557692,-0.434281943076923,-0.470679877307692,-0.511414537884615,-0.106537669515385,0.06092686065,-0.245699213465385,-0.00846888107692307,0.0302891298846154,-0.210568302944231,-0.0777988690923077,-0.0396859599807692,-0.310195429165385,-0.0304119730442308,-0.00917215875576923,-0.362467703423077,-0.262521415403846,-0.452395265634615,-0.2137907455,-0.470455981153846,-0.470444932115385,-0.375236553846154,-0.0321176546346154,-0.283736658480769,0.00282835763461539,0.0692466629134615,-0.456528255576923,-0.518158161538462,-0.539977939615385,-0.514061293076923
8,WALKING,0.271996867479167,-0.0178224347785833,-0.107410147954167,-0.22324105290625,-0.1402246778125,-0.270756302875,0.687279472916667,-0.100045672083333,0.0938114795416667,-0.967465724166667,-0.9653263725,-0.949932755833333,0.0766137203377083,0.0266991931145833,-0.00793719558104167,-0.24631760565,-0.150872681797917,-0.37642926531875,-0.0291814633354167,-0.0750152097020833,0.08710348300625,-0.471654087733333,-0.347915706291667,-0.383668785416667,-0.108862285347917,-0.0517163103395833,-0.0813383613391667,-0.419832727166667,-0.413013299083333,-0.442588127729167,-0.130921409791667,-0.2876105303775,-0.130921409791667,-0.2876105303775,-0.208554448122917,-0.184663195172917,-0.281851056920833,-0.30315249658125,-0.4088410857,-0.394427062714583,-0.27057375048125,-0.128251372,-0.302647797845833,-0.206965762035417,-0.20308082511875,-0.312632783416667,-0.297501724379167,-0.201801514504167,-0.367859802458333,-0.260689389264583,-0.15315142515775,-0.386608377472917,-0.346110965166667,-0.3657494685,-0.329329785458333,-0.512621383791667,-0.343459137145833,-0.460097257291667,-0.207868123670833,-0.45006247955,-0.18994871189375,-0.185728720204167,-0.32060244154375,-0.413956975664583,-0.437691014291667,-0.386749878533333
8,WALKING_UPSTAIRS,0.262087376195122,-0.0213513386834146,-0.120262162387805,-0.315861749517073,-0.180197520767561,-0.194902389082927,0.911329471219512,-0.180256572131707,-0.154668519585366,-0.963338855609756,-0.943205627560976,-0.91002273097561,0.0678017261463415,0.00827669674390244,-0.00330578627829268,-0.283212680221951,-0.369893194609756,-0.463972114582927,-0.0240656516585366,-0.0688169291317073,0.0725875373365854,-0.580176218048781,-0.387910205804878,-0.364560302926829,-0.106925022273171,-0.0318523544341463,-0.0488187455317073,-0.580836086829268,-0.5106432702,-0.61326720902439,-0.201771939004878,-0.297632900560976,-0.201771939004878,-0.297632900560976,-0.334304868256098,-0.248026102317073,-0.335687181731707,-0.38342780302439,-0.543416380195122,-0.529951178878049,-0.282865480419512,-0.227290725792683,-0.251181852219512,-0.332356347865854,-0.209471441717073,-0.230569724873171,-0.279848958390244,-0.361559228636585,-0.403523790136585,-0.354585549487805,-0.427886481682927,-0.524643739634146,-0.478823714365854,-0.369609805658537,-0.388370132926829,-0.613973479268293,-0.406294514229268,-0.417492035802439,-0.217770216073171,-0.457346581031707,-0.213886614631707,-0.301494700756098,-0.409097295031707,-0.478433128680488,-0.526647547692683,-0.568928795853659
8,WALKING_DOWNSTAIRS,0.2710277,-0.0208366652447368,-0.113924385210526,-0.0128974333507895,0.124254113792105,-0.00554297571052631,0.916868703157895,-0.233405958684211,-0.118863975421053,-0.952192274736842,-0.954052487105263,-0.922103464473684,0.0698283550789474,0.0409074876578947,-0.00898892012105263,-0.0501702147736842,-0.00978908072368421,-0.227141871507895,0.0514806302236842,-0.147892749297368,0.0253941927684211,-0.383082911044737,-0.0543869942105263,-0.234663371157895,-0.090281493363421,-0.0444394776368421,-0.0628926956594737,-0.316379006842105,-0.132335595789474,-0.389162085526316,0.11534529645,-0.0430994226552632,0.11534529645,-0.0430994226552632,-0.0297632159368421,0.0211076503881579,-0.0380371038210526,0.0566000807,-0.207024328086842,-0.138210832368421,-0.0697093372473684,0.104404844631579,-0.0470693208157895,0.00561540971052631,0.0615022572894737,-0.0640824286578947,-0.0944168367868421,-0.0673671075605263,-0.197602086057895,-0.0883358941855263,-0.0146190133368421,-0.257405875852632,-0.218241659789474,-0.0801731069473684,-0.186295858221053,-0.436689170131579,-0.0467480526315789,-0.322706195,0.0464953007657895,-0.248688377668421,0.0457418218684211,-0.0193657480473684,0.0323087305263158,-0.118325283207895,-0.164020790578947,-0.166906271315789
8,SITTING,0.27547918773913,-0.0148551335695652,-0.111977760652174,-0.964247905869565,-0.916948564130435,-0.940808991086956,0.363517635217391,0.225345455,0.360744236326087,-0.959834392391304,-0.950845469045652,-0.952038177173913,0.0743617084347826,0.0024564047001087,0.00120012043456522,-0.975417080434783,-0.965103615652174,-0.972444436521739,-0.0431091389043478,-0.0763353956956522,0.0968146733369565,-0.963875219782609,-0.951348765434783,-0.938536103913043,-0.0949559055652174,-0.0428627977843478,-0.0654215897369565,-0.976735507608696,-0.975212731956522,-0.980791328695652,-0.938412814130435,-0.918893779847826,-0.938412814130435,-0.918893779847826,-0.974527704782609,-0.96351215,-0.928406878478261,-0.925220549565217,-0.980640002173913,-0.971434797826087,-0.967276881086957,-0.933969452391304,-0.955161513043478,-0.96333416673913,-0.913905733913044,-0.937774344782609,-0.975078075652174,-0.964952904130435,-0.968986501086956,-0.978143494782609,-0.967915182391304,-0.974503540652174,-0.958915741956522,-0.955556866956522,-0.944048918695652,-0.965644508478261,-0.949704983043478,-0.94269265326087,-0.939400449130435,-0.921381274586957,-0.966350855652174,-0.959344452826087,-0.943098407173913,-0.927017531956522,-0.973726906086957,-0.970345245
8,STANDING,0.277214162,-0.0138998757407407,-0.101362968472407,-0.981570891111111,-0.945459533333333,-0.924495575555556,0.908698658148148,0.0475688846666667,0.0643208841174074,-0.977245177962963,-0.972860712222222,-0.931398287037037,0.0780108473333333,0.00595261561055556,-0.0124238938215185,-0.978937119074074,-0.965462069074074,-0.974888672962963,-0.0387569403057407,-0.0648661437851852,0.0741991915,-0.966649247777778,-0.945117520185185,-0.959948857407407,-0.0992870222777778,-0.0424483202666667,-0.0509240585351852,-0.980361340925926,-0.975338672037037,-0.981616785,-0.949639318888889,-0.934792351851852,-0.949639318888889,-0.934792351851852,-0.977448164259259,-0.965121848333333,-0.944503405555556,-0.925649888518518,-0.982086604259259,-0.972105719814815,-0.979898242777778,-0.949870708518519,-0.947411746481482,-0.982505373518519,-0.946468070740741,-0.918895331851852,-0.978754475555556,-0.964362408888889,-0.971073195,-0.981134902407407,-0.969625462407407,-0.977420593333333,-0.96487952962963,-0.953265960925926,-0.962064151111111,-0.967661653333333,-0.941566193148148,-0.963127307407407,-0.948744481296296,-0.938304259814815,-0.965673090185185,-0.963392658888889,-0.947479703148148,-0.92595219962963,-0.973440262222222,-0.972191539074074
8,LAYING,0.273782665555556,-0.0166129291966667,-0.106955043537037,-0.828974364801852,-0.7963542815,-0.841124176111111,-0.0810344933333333,0.390082134666667,0.630861134407407,-0.932596151481481,-0.971912955555556,-0.957836154259259,0.0776795292796296,-0.00308999386407407,-0.00811048661240741,-0.847883466785185,-0.794301883888889,-0.877204396296296,-0.0113698302755556,-0.108628840851852,0.113770967294444,-0.871983079814815,-0.884676653333333,-0.841707299037037,-0.107508996722222,-0.0260719835611111,-0.0542347602777778,-0.875691196481482,-0.925226196481482,-0.890705496296296,-0.810575658555556,-0.824772899907407,-0.810575658555556,-0.824772899907407,-0.840266777203704,-0.817711010296296,-0.830068991666667,-0.849098438703704,-0.908398027407407,-0.91003712,-0.849911157981481,-0.792383285740741,-0.854627826851852,-0.821534111037037,-0.811754627740741,-0.846537410925926,-0.858448546037037,-0.805095878333333,-0.86676622037037,-0.850813021407407,-0.796808940555556,-0.886206243888889,-0.852186802314815,-0.88723250537037,-0.840973476388889,-0.87882886962963,-0.884332919444444,-0.857163932407407,-0.818773445285185,-0.856880692777778,-0.823764603944444,-0.810564406111111,-0.876512963703704,-0.858070575,-0.918005962962963,-0.906447669259259
9,WALKING,0.284610860192308,-0.00913231252115385,-0.106184504826923,-0.796684451538462,-0.662451512657692,-0.756775782884615,0.9552721225,-0.0808988692576923,0.113480204909615,-0.974106403461538,-0.923481130769231,-0.907696841730769,0.0547936224807692,0.000528044167307692,-0.0297096499873077,-0.824823700384615,-0.780520869634615,-0.907989964038462,-0.0189889715109615,-0.0711486613173077,0.066506124875,-0.814270573653846,-0.826262844615385,-0.777959751096154,-0.106902146730769,-0.0387227094230769,-0.0527082359384615,-0.812003360711538,-0.895194684615385,-0.808173402903846,-0.722002655939423,-0.742311719615385,-0.722002655939423,-0.742311719615385,-0.823812627307692,-0.828690227307692,-0.757425024507692,-0.759328387692308,-0.857797760384615,-0.872974271538462,-0.815823472769231,-0.706307082692308,-0.830772650384615,-0.790218678886539,-0.662870020326923,-0.740446282692308,-0.836758323461538,-0.795193164615385,-0.899302545192308,-0.828243049615385,-0.779435799711538,-0.915372549615385,-0.780843574553846,-0.855899291923077,-0.758702378519231,-0.827250880384615,-0.812098833269231,-0.806081793461538,-0.767566774038462,-0.770403354230769,-0.818380531923077,-0.842954106538462,-0.802060015576923,-0.776194854423077,-0.879400915576923,-0.873744734807692
9,WALKING_UPSTAIRS,0.281460511428571,-0.0172518545979592,-0.107609582483673,-0.970931375306123,-0.942258461428571,-0.938342605714286,0.336600797755102,0.460675975632653,0.166688019283673,-0.961416774285714,-0.969777816326531,-0.955910952653061,0.079047922122449,0.00868017081020408,0.00196002891742857,-0.978151978367347,-0.957979099387755,-0.978477661020408,-0.0408283215469388,-0.0818501064081633,0.100170215489796,-0.971973916734694,-0.961783326734694,-0.944117202244898,-0.0943383768979592,-0.0417120446734694,-0.0579103848918367,-0.975491632244898,-0.978846518163265,-0.975759396122449,-0.948544187142857,-0.940074744489796,-0.948544187142857,-0.940074744489796,-0.973465038979592,-0.97101063755102,-0.934040652857143,-0.940084325102041,-0.97926538755102,-0.977156582857143,-0.97135385244898,-0.949080303265306,-0.957582626938775,-0.970949153469388,-0.942822610408163,-0.933499075918367,-0.978298109387755,-0.959138624285714,-0.975200709795918,-0.980032367142857,-0.959634899183674,-0.98037423877551,-0.966311688979592,-0.965872436326531,-0.946607393061224,-0.973956327959184,-0.960019555306122,-0.948693859591837,-0.951871353673469,-0.943522691428571,-0.970171670612245,-0.97099864877551,-0.954867897346939,-0.941235653265306,-0.977954557755102,-0.977414522244898
9,WALKING_DOWNSTAIRS,0.26898086,-0.0100970113459524,-0.110785662095238,-0.972666672380952,-0.915075824880952,-0.942684473809524,0.399142788571429,0.429964639740476,0.202504416428571,-0.967150442857143,-0.952428560738095,-0.963971092380952,0.0817287586190476,-0.0034125614547619,-0.0087123239252381,-0.973244483809524,-0.948335139047619,-0.972379787380952,-0.0212559388595238,-0.0820769030476191,0.140573998571429,-0.96091416452381,-0.958841766904762,-0.946343464047619,-0.0933382101190476,-0.0432598864761905,-0.0569683196190476,-0.965070496428571,-0.975342133571429,-0.966466676428571,-0.947707907619048,-0.922153348095238,-0.947707907619048,-0.922153348095238,-0.968940452142857,-0.959305637857143,-0.941360396428571,-0.932827573571429,-0.975258345476191,-0.967837406428571,-0.970024182857143,-0.920925096904762,-0.952015860952381,-0.974159295476191,-0.917277832247619,-0.941646259047619,-0.973949787857143,-0.949015257142857,-0.968750577142857,-0.974972962857143,-0.951346995476191,-0.974620422619048,-0.950986925238095,-0.961020229047619,-0.940480475952381,-0.964230024047619,-0.958168565714286,-0.953471533571429,-0.928891352380952,-0.930305114523809,-0.959593992857143,-0.957939840238095,-0.943964036190476,-0.93721371452381,-0.969996844047619,-0.967132570952381
9,SITTING,0.2827565296,-0.0165905773504,-0.10807145964,-0.10330705784,-0.057124510014,-0.3762093184,0.9504221112,-0.134188955636,-0.0631329730918,-0.9544901092,-0.9457281432,-0.928021315,0.108119431452,0.011620917832,0.0169408736474,-0.195930312684,-0.145920326942,-0.5929237346,-0.047742574751,-0.066070995712,0.084237330966,-0.43695898252,-0.5050034292,-0.36275197558,-0.06821009136,-0.053817392414,-0.051835531266,-0.40559746,-0.6242978016,-0.258865939038,-0.0893146063718,-0.11003475779,-0.0893146063718,-0.11003475779,-0.26850534642,-0.184853128682,-0.2992303961,-0.3890687096,-0.4940466156,-0.5545048294,-0.143844966598,-0.068585348704,-0.4446277176,-0.091014662154,-0.112441318684,-0.3889033858,-0.215873213266,-0.20052763338,-0.5649284038,-0.248799809672,-0.14513058475474,-0.6193214142,-0.31119565288,-0.5059224,-0.2370147370094,-0.47967481766,-0.5087353066,-0.4691938174,-0.08964167202,-0.262473361382,-0.16276839974,-0.22061345777,-0.419350377684,-0.478562627,-0.567569186,-0.5705772464
9,STANDING,0.278389368444444,-0.0162116250164444,-0.112629342533333,-0.428432192444444,-0.0963541065688889,-0.480328929333333,0.825638374666667,-0.0657083063555556,-0.0611381086911111,-0.980130188666667,-0.968587034666667,-0.958995031555556,0.086693641894,-0.0241872925377778,-0.01027267376,-0.379887472888889,-0.136065406253333,-0.633391604222222,-0.0599288885933333,-0.0660233392688889,0.0847421636,-0.566730794355556,-0.564788216222222,-0.444657972888889,-0.0915864448866667,-0.0366941077022222,-0.0337105114444444,-0.443231637555556,-0.630185404,-0.416211128666667,-0.315585520888889,-0.3987520346,-0.315585520888889,-0.3987520346,-0.372594056222222,-0.274578129204444,-0.454019558244444,-0.5297585638,-0.551439987777778,-0.566310448888889,-0.396871976222222,-0.119740277317778,-0.521664132666667,-0.442091567777778,-0.142619258755556,-0.499762173333333,-0.412113997777778,-0.224462433078667,-0.612755048444445,-0.402091225555556,-0.0995277873491111,-0.652227262444444,-0.465512713544444,-0.562777379111111,-0.366169558622222,-0.600056643944444,-0.56948671,-0.524479651555556,-0.361904268344444,-0.514442844444444,-0.295711927644444,-0.255336369394667,-0.550355590311111,-0.598525786755556,-0.610763868888889,-0.544465770222222
9,LAYING,0.27926418958,-0.028183728912,-0.10056052188,-0.15940269487,0.01407128558,-0.34668872406,0.9210453676,-0.236622778748,-0.079523642528458,-0.9460196852,-0.9028223434,-0.9008079982,0.06221344919,0.0111968935232,0.0249888572552,-0.32552188146,-0.21737020894,-0.669381799,0.062088028992,-0.102446948612,0.045817372806,-0.4845987616,-0.503526445,-0.35455323806,-0.13830873064,-0.06111170818,-0.018796357876,-0.4595138012,-0.6733797154,-0.36223501678,-0.079174832784,-0.19800795276,-0.079174832784,-0.19800795276,-0.3544878129,-0.339540826936,-0.28947736544,-0.39890208258,-0.5587563342,-0.6034704448,-0.27147803888,-0.088090910498,-0.4939532538,-0.120371724742,-0.000908284558000001,-0.32551458832,-0.37052291756,-0.27781966396,-0.641316556,-0.33951539426,-0.2047554262216,-0.6961649778,-0.3839033574,-0.5457130848,-0.255995637802,-0.5200231722,-0.4857861054,-0.4508679534,-0.21309575484,-0.315706511234,-0.32308760416,-0.36722328844,-0.46071442032,-0.464575411288,-0.6190762772,-0.6121357396
10,WALKING,0.272547425471698,-0.0219039016041509,-0.119449471415094,-0.475242037390566,-0.314691691716981,-0.647842771886792,0.93399688754717,-0.272895162075472,0.0434029854716981,-0.974297629811321,-0.942816613962264,-0.938569147358491,0.101225818245283,-0.000597793073207547,0.00168750803207547,-0.55435319154717,-0.477659096867925,-0.81407499509434,-0.0302174977698113,-0.0569093980415094,0.0706468516373585,-0.637868273396226,-0.656739421509434,-0.54101620425283,-0.0902701355571698,-0.0424833073613208,-0.0602377226981132,-0.632907693396226,-0.774358200943396,-0.570076822471698,-0.424659565645094,-0.484146185624528,-0.424659565645094,-0.484146185624528,-0.579767994811321,-0.568253762886792,-0.534838243075472,-0.583567532716981,-0.696444627735849,-0.742733686037736,-0.515894982716981,-0.374708185586792,-0.711536351886792,-0.461088228494528,-0.327973921192453,-0.641952527169811,-0.589592837735849,-0.518349520543396,-0.798170340377358,-0.557648510660377,-0.468323272692453,-0.828511435660377,-0.555623987509434,-0.672047614339623,-0.472534159516981,-0.665021328301887,-0.650490479622642,-0.608584746603774,-0.506477809864906,-0.552235267584906,-0.562258395490566,-0.579936542735849,-0.614987429056604,-0.634215535283019,-0.748906393773585,-0.753639972264151
10,WALKING_UPSTAIRS,0.275325680808511,-0.0150894371851064,-0.118049828957447,-0.970061154893617,-0.914691734255319,-0.920489628085106,0.799964062978723,0.109424915670213,0.0513453881791489,-0.968550421489362,-0.958206456170213,-0.94356836106383,0.0732616981857447,0.00270804423404255,0.0084265057406383,-0.964710991276596,-0.937856636808511,-0.956026974680851,-0.0364408411610638,-0.0891340904495745,0.0902461525957447,-0.948198138297872,-0.93681891106383,-0.923408986382979,-0.0997431508085106,-0.0395505644923404,-0.0451101724548936,-0.936973064255319,-0.956775976170213,-0.948077435744681,-0.935177101276596,-0.922497974680851,-0.935177101276596,-0.922497974680851,-0.957538132553192,-0.943173322340426,-0.918523249787234,-0.904999210212766,-0.956506132340425,-0.944153799787234,-0.965993840638298,-0.920648375319149,-0.930549866595745,-0.972075274893617,-0.916816610212766,-0.920783204680851,-0.965868948085106,-0.939525065106383,-0.951117834468085,-0.966684496808511,-0.940419704893617,-0.959637527021277,-0.926919400851064,-0.93709597,-0.915905808510638,-0.955426994893617,-0.937279079361702,-0.933686549787234,-0.929591863617021,-0.930283788297872,-0.943570785319149,-0.942117092978723,-0.917408794042553,-0.91338011212766,-0.946174591276596,-0.945510541276596
10,WALKING_DOWNSTAIRS,0.279054071052632,-0.0135618536105263,-0.108141057578947,-0.981283861842105,-0.921321087631579,-0.918509673947368,0.926554786052632,-0.101959145263158,0.0487521367394737,-0.985650296578947,-0.968875395,-0.936637007368421,0.0731913899736842,0.00312145857684211,-0.00550063051315789,-0.973632076578947,-0.944839280263158,-0.959261601578947,-0.0281588372552632,-0.0784965025605263,0.0963497988157895,-0.947182636315789,-0.939413238947368,-0.950422783157895,-0.101473251947368,-0.0330938594736842,-0.0542091554157895,-0.940584887105263,-0.958491320526316,-0.964796878421053,-0.943413642368421,-0.932460491578947,-0.943413642368421,-0.932460491578947,-0.963468073157895,-0.949529607894737,-0.936628031578947,-0.916002635,-0.960392298947368,-0.948081757894737,-0.976663690789474,-0.927015554473684,-0.933414447894737,-0.983530838421053,-0.92276847631579,-0.916712746052632,-0.973995966052632,-0.947614792105263,-0.954669048421053,-0.975681386315789,-0.945670936578947,-0.962466218947368,-0.928935849473684,-0.938208360526316,-0.94578202368421,-0.953166378947368,-0.940826396315789,-0.956704529736842,-0.93777741868421,-0.939715398684211,-0.949178078947368,-0.949072465263158,-0.923471276052632,-0.925551915789474,-0.951085952894737,-0.947732059210526
10,SITTING,0.284669820851852,-0.0164952648345,-0.113037557240741,-0.190612474944444,0.0697762066944444,-0.513913056296296,0.910224987592593,-0.123463978388889,0.0239643947222222,-0.972754759444444,-0.952708995740741,-0.957986604814815,0.0914825346925926,-0.0109612105314815,-0.00638340145740741,-0.134989305742593,-0.0823058831388889,-0.649559588888889,-0.0442468348109259,-0.0685449951592593,0.0783960466851852,-0.490576489425926,-0.444236677037037,-0.411060374074074,-0.101809993594444,-0.0388909262666667,-0.0417700026666667,-0.359953976925926,-0.561089278518519,-0.248140924061111,-0.116085616222222,-0.243532462037037,-0.116085616222222,-0.243532462037037,-0.230662375111111,-0.14351976187037,-0.342684289074074,-0.462834645164815,-0.454299273518519,-0.505388125555556,-0.159518722925926,0.02671677425,-0.533034001296296,-0.207745224981481,0.0233739032968519,-0.542771537592593,-0.176183024575926,-0.163892810203704,-0.624327321666667,-0.170536574727778,-0.0550775188944444,-0.673289787407407,-0.354650010555556,-0.463510472777778,-0.262354755296296,-0.534675232407407,-0.437875717037037,-0.523972936296296,-0.197143432222222,-0.391871630885185,-0.121790070506296,-0.178701727037037,-0.452748004137037,-0.567017950555556,-0.527117332592593,-0.51532932037037
10,STANDING,0.263068803863636,-0.0155515138227273,-0.119181004431818,-0.782609176818182,-0.717085195431818,-0.8378238125,-0.139811445909091,0.717885258863636,0.119629670709091,-0.947546383181818,-0.966914687727273,-0.963338405,0.0939456527954545,-0.000361948237272727,0.00908319021613636,-0.808643745681818,-0.768633133045455,-0.886090702045455,-0.0144342749502273,-0.0775206378636364,0.146946843477273,-0.858784363409091,-0.858796513863636,-0.818642389545455,-0.107256019606818,-0.0464695860636364,-0.0700793037136364,-0.836020133409091,-0.876532115,-0.790885106295454,-0.755866878411364,-0.800641394545455,-0.755866878411364,-0.800641394545455,-0.807079851136364,-0.816838182272727,-0.801180635909091,-0.84896998,-0.852124836136364,-0.863706688181818,-0.788650947272727,-0.731584789465909,-0.848213124090909,-0.780474492318182,-0.727265946129545,-0.844803550681818,-0.820070019318182,-0.785486887363636,-0.876839943863636,-0.813861428863636,-0.765645780759091,-0.893882176363636,-0.822086786363636,-0.861274316363636,-0.788631715,-0.870654585227273,-0.858426324090909,-0.846587147954545,-0.784596704022727,-0.842336891363636,-0.808492550454545,-0.828605156590909,-0.847649116818182,-0.878202251590909,-0.874494030909091,-0.859792572272727
10,LAYING,0.269229213224138,-0.0230257561744828,-0.108421499982759,0.240015238244828,0.238133321606724,-0.423757511206897,0.937360370862069,-0.215138135603448,-0.00156850051448276,-0.949627048275862,-0.906110772931034,-0.935522869137931,0.0762470202931034,0.0399801587765517,-0.00574231509827586,0.0425581687827586,0.0887184259413793,-0.594741849482759,-0.0779912555793103,-0.0688263855586207,0.0608325844639655,-0.36755234087069,-0.428524469137931,-0.243155924084483,-0.077851788287931,-0.0674444835181034,-0.0615880462137931,-0.280838167413793,-0.515945815689655,-0.119992317394828,0.212602624541379,0.170008465827586,0.212602624541379,0.170008465827586,-0.0557200677413793,-0.040273833487931,-0.176212143155172,-0.293191675065517,-0.377186952413793,-0.456856484827586,0.136156904706897,0.184185870434483,-0.45749275362069,0.276055321948276,0.186714852913793,-0.45220610862069,-0.00741301238965517,-0.0202097120965517,-0.559368155689655,-0.000745290120689654,0.133998161141379,-0.628774302931035,-0.194715040203448,-0.399522836896552,-0.0591394341327586,-0.424966261677586,-0.453762957068966,-0.384902883965517,0.144314802568966,0.000541481051724138,0.0125249142155172,-0.120236279251724,-0.316310440968965,-0.403608723051724,-0.462118926206897,-0.489284099655172
